term_type,term_group,term,surprisal,surprisal_type,frequency
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.945135552718102,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.945135552718102,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.5099830872481506,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.896670133988328,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.234200608795285,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
